year,pac_name,country_of_origin,parent_company,dems,repubs,total
2016,T-Mobile USA,Germany,Deutsche Telekom AG,206250,223000,432250
2016,Takeda Pharmaceuticals USA (Takeda Pharmaceutical Co),Japan,Takeda Pharmaceutical Co,57500,29000,86500
2016,Tate & Lyle Americas (Tate & Lyle),UK,Tate & Lyle,4500,18500,23000
2016,TD Bank USA,Canada,Toronto-Dominion Bank,47500,61750,109250
2016,TE Connectivity,Switzerland,TE Connectivity,37000,83700,120700
2016,TECO Energy,Canada,Emera Inc,4500,41000,45500
2016,Terumo BCT,Japan,Terumo Corp,0,0,0
2016,Teva Pharmaceuticals USA,Israel,Teva Pharmaceutical Industries,82500,97000,179500
2016,Toyota Motor North America,Japan,Toyota Motor Corp,277000,321500,598500
2016,TracFone Wireless,Mexico,America Movil,8000,9000,17000
2016,TransAmerica,Netherlands,Aegon NV,154000,206500,360500
2016,Transcanada USA Services (Transcanada Corp),Canada,TransCanada Corp,2000,5000,7000
2016,Travelport Inc,UK,Travelport Ltd,0,1000,1000
2016,Tronox Limited Alkali,Australia,Tronox Inc,10000,6000,16000
2016,UBS Americas,Switzerland,UBS AG,676240,769250,1445490
2016,UCB Inc (UCB SA),Belgium,UCB SA,3000,6000,9000
2016,Ultra Electronics USA,UK,Ultra Electronics,0,24500,24500
2016,United Illuminating (Iberdrola SA),Spain,Iberdrola SA,500,3500,4000
2016,Universal Music Group (Vivendi),France,Vivendi,45500,53000,98500
2016,VT Halter Marine,Singapore,ST Engineering,0,4500,4500
2016,Weatherford US,UK,Weatherford International,0,0,0
2016,Westfield Corp,Australia,Westfield Group of Australia,10035,5000,15035
2016,Westinghouse Electric,Japan,Toshiba Corp,26000,91700,117700
2016,Wexler & Walker Public Policy Assoc (WPP plc),UK,WPP plc,11000,31750,42750
2016,Willis North America,UK,Willis Towers Watson,0,6500,6500
2016,WSP Parsons Brinckerhoff,Canada,WSP Global,78950,63000,141950
2016,XL America,Ireland,XL Group PLC,0,0,0
2016,ZF TRW Automotive (ZF Friedrichshafen AG),Germany,ZF Friedrichshafen AG,17000,36000,53000
2016,Zurich Insurance (Zurich Insurance Group),Switzerland,Zurich Insurance Group,54500,84000,138500
2018,7-Eleven,Japan,Seven & I Holdings,1000,4500,5500
2018,ABB Group (ABB Group),Switzerland,Asea Brown Boveri,4000,6500,10500
2018,Accenture (Accenture),Ireland,Accenture plc,80500,96500,177000
2018,Advance America Cash Advance Centers (Grupo Salinas),Mexico,Grupo Salinas,9000,80000,89000
2018,Air Liquide America,France,L'Air Liquide SA,7000,42512,49512
2018,Airbus Group,Netherlands,Airbus Group,65500,126000,191500
2018,Alkermes Inc,Ireland,Alkermes Plc,65500,99500,165000
2018,Allergan Inc (Allergan PLC),Ireland,Allergan PLC,26000,131500,157500
2018,Allianz of America (Allianz),Germany,Allianz AG Holding,29950,59800,89750
2018,AMG Vanadium,Netherlands,AMG Advanced Metallurgical Group,0,2000,2000
2018,Anheuser-Busch (Anheuser-Busch InBev),Belgium,Anheuser-Busch InBev,241000,254000,495000
2018,AON Corp (AON plc),UK,AON PLC,39500,72700,112200
2018,APL Ltd (CMA CGM),France,CMA CGM SA,2000,5500,7500
2018,APL Maritime (CMA CGM),France,CMA CGM SA,6000,5500,12500
2018,Aptiv PLC,Ireland,Aptiv PLC,2000,3000,5000
2018,Arcadis US (Arcadis NV),Netherlands,Arcadis NV,250,0,250
2018,ArcelorMittal USA,Luxembourg,ArcelorMittal,25500,29000,54500
2018,Arch Capital Group (US),UK,Arch Capital Group,4000,7500,11500
2018,Arkema Inc,France,Arkema,26000,32500,58500
2018,Ash Grove (CRH Plc),Ireland,CRH PLC,0,44500,44500
2018,Ashta Chemicals,Mexico,Bigshire Mexico,0,0,0
2018,Ashton Woods Homes,Canada,Great Gulf Group,0,2500,2500
2018,Assured Guaranty Municipal Corp (Assured Guaranty Corp),UK,Assured Guaranty Ltd,0,2700,2700
2018,Astellas US,Japan,Astellas Pharma,75000,110700,185700
2018,AstraZeneca Pharmaceuticals (AstraZeneca PLC),UK,AstraZeneca PLC,136500,222000,358500
2018,Atkins North America,Canada,SNC-Lavalin,0,9000,9000
2018,Austal USA (Austal Ltd),Australia,Austal Ltd,11100,34500,45600
2018,Avangrid Inc (Iberdrola SA),Spain,Iberdrola SA,65000,41000,109500
2018,AXA Equitable Life Insurance (AXA),France,AXA,38500,81000,119500
2018,Bacardi USA,UK,Bacardi Ltd,20500,24500,46000
2018,BAE Systems (BAE Systems),UK,BAE Systems,229000,378500,611500
2018,Barclays Group US,UK,Barclays plc,80500,124738,208238
2018,Barrick Goldstrike Mines,Canada,Barrick Gold Corp,31000,32000,63000
2018,BASF Corp,Germany,BASF SE,301625,337250,638875
2018,Bayer Corp (Bayer AG),Germany,Bayer AG,86500,191500,278000
2018,BBVA Compass,Spain,Banco Bilbao Vizcaya Argentaria,69500,181000,250500
2018,Beam Suntory (Suntory Holdings),Japan,Suntory Holdings,4000,25070,29070
2018,BMO Financial Corp (Bank of Montreal),Canada,Bank of Montreal,0,0,0
2018,BMO Financial Corp (Bank of Montreal),Canada,Bank of Montreal,42500,64484,106984
2018,BMO Harris Bank (Bank of Montreal),Canada,Bank of Montreal,38460,23305,61765
2018,Boehringer Ingelheim Corp,Germany,CH Boehringer Sohn,61500,62000,123500
2018,Bombardier Transportation USA (Bombardier Inc),Canada,Bombardier Inc,20500,20000,40500
2018,BP North America,UK,BP PLC,117000,231500,348500
2018,Bridgestone Americas,Japan,Bridgestone Corp,6000,22000,28000
2018,Brightspring Health Services (Onex Corp),Canada,Onex Corp,2700,7250,9950
2018,Brookfield Properties Retail (Brookfield Asset Management),Canada,Brookfield Asset Management,2500,16000,18500
2018,Bumble Bee Foods,UK,Lion Capital,2000,6000,8000
2018,Buzzi Unicem USA (Buzzi Unicem SpA),Italy,Buzzi Unicem SpA,0,0,0
2018,CalPortland Co,Japan,Taiheiyo Cement Co,6000,97500,103500
2018,Cardtronics Inc,UK,Cardtronics Plc,0,2500,2500
2018,Carmeuse Lime,Netherlands,Carmeuse SA,0,0,0
2018,Case New Holland,Netherlands,CNH Industrial,8000,84000,92000
2018,CEMEX Inc,Mexico,CEMEX SAB de CV,47000,232000,279000
2018,CGI Technologies & Solutions,Canada,CGI Group,20500,24000,44500
2018,Chicago Bridge & Iron (McDermott International),Panama,McDermott International,24500,67000,91500
2018,Chubb Group of Insurance Companies,Switzerland,Chubb Ltd,79000,126000,205000
2018,CIBC Bancorp,Canada,Canadian Imperial Bank of Commerce,0,2000,2000
2018,Cirrus Aircraft Corp,China,Aviation Industry Corp of China,2000,4000,6000
2018,CMOC Mining USA (China Molybdenum Co),China,China Molybdenum Co,0,1500,1500
2018,Cobham Management Services,UK,Cobham PLC,57500,119000,176500
2018,Columbia Pipeline Group (TransCanada Corp),Canada,TransCanada Corp,3500,3000,500
2018,Commonwealth-Altadis (Imperial Brands),UK,Imperial Tobacco Group,0,0,0
2018,Continental Automotive Systems (Continental AG),Germany,Continental AG,47500,74500,122000
2018,Covestro LLC (Covestro AG),Germany,Covestro AG,9500,25500,35000
2018,Credit Suisse Securities,Switzerland,Credit Suisse Group,187500,176500,364000
2018,CRH Americas (CRH PLC),Ireland,CRH PLC,149000,319750,468750
2018,CSL Behring,Australia,CSL Ltd,23000,60500,83500
2018,Daiichi Sankyo Inc,Japan,Daiichi Sanyko,30000,45500,75500
2018,Daimler Trucks North America (Daimler AG),Germany,Daimler AG,2000,2000,4000
2018,Delhaize America,Belgium,Ahold Delhaize,6250,12000,20750
2018,Deutsche Bank Securities,Germany,Deutsche Bank AG,5000,11500,16500
2018,DHL (Deutsche Post AG),Germany,Deutsche Post AG,0,0,0
2018,Diageo North America (Diageo PLC),UK,Diageo PLC,32821,25264,58085
2018,Direct Energy Inc,UK,Centrica Plc,9000,24500,33500
2018,Eaton Corp (Eaton Corp),Ireland,Eaton Plc,9000,49000,58000
2018,EDF Renewables (EDF Group),France,EDF Group,11500,22500,34000
2018,EDP Renewables NA,Portugal,EDP - Energias de Portugal,8500,11500,21500
2018,Eisai Inc,Japan,Eisai Co Ltd,13000,16000,29000
2018,Elbit Systems of America,Israel,Elbit Systems Ltd,13500,66000,79500
2018,Elekta Inc (Elekta AB),Sweden,Elekta AB,23500,24500,48000
2018,Embraer Aircraft Holdings,Brazil,Embraer-Empresa Brasileira de Aeronautic,7500,30000,37500
2018,EMD Serono Inc,Germany,Merck KGaA,84000,85000,169000
2018,Empire District Electric (Algonquin Power & Utilities),Canada,Algonquin Power & Utilities,0,4500,4500
2018,Empower Retirement (Power Financial Corp),Canada,Power Financial Corp,7500,23000,30500
2018,Enbridge Inc,Canada,Enbridge Inc,21500,92200,120200
2018,EnCana Oil & Gas USA,Canada,EnCana Corp,7000,17500,24500
2018,Endo Pharmaceuticals,Ireland,Endo International,26000,62500,88500
2018,ENGIE North America,France,ENGIE,1000,2500,4500
2018,Ericsson Inc,Sweden,Telefonaktiebolaget LM Ericsson,2000,10500,12500
2018,Essent US Holdings,UK,Essent Group,1000,5000,6000
2018,Experian,UK,Experian,186500,365500,552000
2018,Farmers Group (Zurich Insurance Group),Switzerland,Zurich Insurance Group,103000,245700,348700
2018,Fincantieri Marinette Marine,Italy,Fincantieri-Cantieri Navali Italiani SpA,6000,13500,19500
2018,Florida East Coast Industries (SoftBank Corp),Japan,SoftBank Corp,20500,58500,79000
2018,Florida East Coast Railway (Grupo Mexico),Mexico,Grupo Mexico,3640,5140,8780
2018,FMC Technologies,UK,TechnipFMC plc,0,3000,3000
2018,Framatome (EDF Group),France,EDF Group,20000,30500,50500
2018,Fresenius Medical Care North America,Germany,Fresenius Medical Care,149000,174000,323000
2018,G4S Secure Solutions,UK,G4S plc,5000,10000,15000
2018,Garmin International (Garmin Ltd),Switzerland,Garmin Ltd,10500,26900,37400
2018,GE Appliances,China,Haier Group,4500,19500,24000
2018,Genentech Inc (Roche Holdings),Switzerland,Roche Holdings,232000,341000,573000
2018,General Cigar Co,Sweden,Scandinavian Tobacco Group,0,0,0
2018,Gerdau Ameristeel Corp,Brazil,Gerdau Inc,5000,3500,8500
2018,Glanbia Foods (Glanbia PLC),Ireland,Glanbia PLC,0,750,750
2018,GlaxoSmithKline,UK,GlaxoSmithKline,138500,181750,320250
2018,Glover Park Group (WPP plc),UK,WPP plc,94700,48000,143200
2018,Grand Trunk Western-Illinois Central RR,Canada,Canadian National Railway,0,12500,12500
2018,Great-West Life & Annuity Insurance (Power Financial Corp),Canada,Power Financial Corp,0,1500,1500
2018,Greyhound Lines,UK,FirstGroup PLC,8500,9000,17500
2018,Headwaters Inc,Australia,Boral Ltd,1,14506,14507
2018,Heineken USA,Netherlands,L'Arche Green NV,21250,26500,47750
2018,Herbalife International of America,UK,Herbalife Nutrition,67519,81700,149219
2018,Hoffmann-La Roche (Roche Holdings),Switzerland,Roche Holdings,16500,39000,55500
2018,Holcim US (LafargeHolcim),Switzerland,LaFargeHolcim,29000,77000,106000
2018,Horizon Pharma USA,Ireland,Horizon Pharma PLC,42700,38500,81200
2018,HSBC North America (HSBC Holdings),UK,HSBC Holdings,0,1000,1000
2018,HSBC North America (HSBC Holdings),UK,HSBC Holdings,76500,87500,164000
2018,IDEMIA Identity & Security (IDEMIA),France,IDEMIA,7500,22956,30456
2018,IGT Global Solutions,Italy,B&D Holding Di Marco Drago e C Sapa,29000,36500,65500
2018,Infineon Technologies,Germany,Infineon Technologies AG,1000,1000,2000
2018,Ingersoll-Rand,Ireland,Ingersoll Rand Co,13100,20400,33500
2018,Intelsat US,Luxembourg,Intelsat Holdings,17500,28000,45500
2018,Intergraph Corp,Sweden,Hexagon AB,0,2500,2500
2018,ITG Brands (Imperial Brands),UK,Imperial Brands,27000,138500,165500
2018,Jackson National Life Insurance (Prudential PLC),UK,Prudential PLC,5000,7000,12000
2018,Jackson National Life Insurance (Prudential PLC),UK,Prudential PLC,66500,196989,263489
2018,JBS USA,Brazil,JBS SA,2000,44000,46000
2018,John Hancock Life Insurance,Canada,Manulife Financial,62000,55200,118200
2018,Johnson Controls (Johnson Controls International),Ireland,Johnson Controls International,121000,117500,240500
2018,Johnson Controls (Johnson Controls International),Ireland,Johnson Controls International,0,1000,1000
2018,Kawasaki Heavy Industries,Japan,Kawasaki Heavy Industries,0,500,500
2018,Komatsu Mining,Japan,Komatsu Ltd,1000,16760,17760
2018,Lanxess Corp (Lanxess AG),Germany,Lanxess AG,0,250,250
2018,Lehigh Hanson,Germany,HeidelbergCement AG,13500,145500,159000
2018,Leonardo DRS,Italy,Leonardo SpA,60000,138500,198500
2018,Lincare Holdings (Linde AG),Germany,Linde AG,1000,2000,3000
2018,Linde North America (Linde AG),Germany,Linde AG,43500,65500,109000
2018,Livanova Inc,UK,Livanova Plc,0,0,0
2018,Louis Dreyfus Co,Netherlands,Louis Dreyfus Group,0,13000,13000
2018,LSEG US,UK,London Stock Exchange Group,8000,8500,16500
2018,Lundbeck Inc,Denmark,H Lundbeck A/S,33500,38000,71500
2018,LyondellBasell Industries,Netherlands,LyondellBasell Industries,18000,98000,116000
2018,M-E Companies,Canada,IBI Group,0,0,0
2018,Maersk Inc (AP Moller-Maersk),Denmark,AP Moller-Maersk,25500,29500,56000
2018,Magna US,Canada,Magna International,0,0,0
2018,Magnolia LNG,Australia,LNG Limited,0,4500,4500
2018,Mallinckrodt Pharmaceuticals,UK,Mallinckrodt Plc,105000,160000,265000
2018,Massachusetts Financial Services (Sun Life Financial),Canada,Sun Life Financial Services,10246,13000,23246
2018,Maxar Technologies (Maxar Technologies),Canada,Maxar Technologies,34500,76500,113500
2018,Maxar Technologies Holdings (Maxar Technologies),Canada,Maxar Technologies,4000,3000,7000
2018,MBDA Inc,UK,MBDA,0,6000,6000
2018,Medimmune Inc (AstraZeneca PLC),UK,AstraZeneca PLC,0,0,0
2018,Medtronic Inc,Ireland,Medtronic Plc,133000,159000,293000
2018,MillerCoors LLC (Molson Coors Brewing),Canada,Molson Coors Brewing,62000,101000,163000
2018,Miraca Life Sciences,Japan,Miraca Holdings,0,0,0
2018,Mitsubishi Hitachi Power Systems,Japan,Mitsubishi Hitachi Power Systems,0,23400,23400
2018,Monsanto Co (Bayer AG),Germany,Bayer AG,114500,235000,349500
2018,MUFG Americas,Japan,Mitsubishi UFJ Financial Group,2500,0,2500
2018,Munich American Reassurance,Germany,Munich Re Group,0,0,0
2018,Mylan Inc,Netherlands,Mylan NV,33500,49500,83000
2018,Nammo Talley Inc,Norway,Nammo AS,4500,15000,19500
2018,National Cement Co,France,Vicat Group,0,1000,1000
2018,National Grid USA (National Grid plc),UK,National Grid plc,45500,16000,61500
2018,Natixis Investment Managers,France,Groupe BPCE,10500,8000,18500
2018,Nestle Purina PetCare (Nestle SA),Switzerland,Nestle SA,9750,14000,23750
2018,Nomura Holding America,Japan,Nomura Holdings,48000,65500,113500
2018,NOVA Chemicals,United Arab Emirates,International Petroleum Investment Co,0,0,0
2018,Novartis Corp (Novartis AG),Switzerland,Novartis AG,166000,127000,293000
2018,Novo Nordisk,Denmark,Novo Nordisk A/S,188000,217938,405938
2018,Novocure Inc,UK,Novocure,6700,45500,52200
2018,Nutrien Ltd,Canada,Nutrien Ltd,0,8000,8000
2018,Orano USA (Orano Group),France,Orano Group,2500,8500,11000
2018,Otsuka America (Otsuka Pharmaceutical),Japan,Otsuka Pharmaceutical,45000,38000,83000
2018,Permobil Inc (Investor AB),Sweden,Investor AB,1000,7500,8500
2018,Pernod Ricard USA,France,Pernod Ricard SA,3000,20700,23700
2018,Peter Pan Seafoods,Japan,Maruha Nichiro Holdings,0,1500,1500
2018,Pharmavite LLC (Otsuka Pharmaceutical),Japan,Otsuka Pharmaceutical,41000,40000,81000
2018,Philips Electronics North America (Philips),Netherlands,Philips,33000,33000,66000
2018,Prime Policy Group (WPP plc),UK,WPP plc,15750,24000,40250
2018,Protective Life Corp (Dai-Ichi Life),Japan,Dai-Ichi Life,17700,46800,64500
2018,Putnam Investments (Power Financial Corp),Canada,Power Financial Corp,0,8941,8941
2018,RBC Bank (Royal Bank of Canada),Canada,Royal Bank of Canada,35000,24500,59500
2018,Recurrent Energy,Canada,Canadian Solar,1000,1000,2000
2018,RELX Inc,UK,RELX Group,98500,109100,207600
2018,Renewable Energy Systems Americas,UK,Renewable Energy Systems,1000,13551,15051
2018,Resolute FP US,Canada,Resolute Forest Products,12200,67500,80700
2018,Reynolds American (British American Tobacco),UK,British American Tobacco plc,34000,346000,380000
2018,Rio Tinto America,UK,Rio Tinto Group,4500,8000,12500
2018,Roho Group (Investor AB),Sweden,Investor AB,500,0,500
2018,Rolls-Royce North America (Rolls-Royce PLC),UK,Rolls-Royce PLC,78500,225000,303500
2018,Safelite Group,Belgium,D'Ieteren SA,1000,4700,5700
2018,Samsung Electronics America,South Korea,Samsung Group,72500,70500,143000
2018,Sanofi US (Sanofi),France,Sanofi,208700,233500,442200
2018,Santander Bank (Banco Santander),Spain,Banco Santander,9500,15000,24500
2018,SAP America,Germany,SAP SE,40000,19000,59000
2018,Schaeffler Group USA,Germany,Schaeffler Group,0,2500,2500
2018,Securitas Security Services USA,Sweden,Securitas AB,0,0,0
2018,Serco Inc,UK,Serco Group,40500,67000,107500
2018,Shell Oil,Netherlands,Royal Dutch Shell,3500,19500,23000
2018,Shire Holdings US (Shire PLC),Ireland,Shire Plc,47000,37000,84000
2018,Siemens Corp,Germany,Siemens AG,76000,113250,189250
2018,Smith & Nephew,UK,Smith & Nephew Plc,33000,45000,78000
2018,Smithfield Foods,China,WH Group,20000,40000,60000
2018,Smiths Detection (Smiths Group),UK,Smiths Group PLC,0,0,0
2018,Smiths Group Services Corp (Smiths Group),UK,Smiths Group PLC,36500,98200,134700
2018,Sodexo Inc,France,Sodexo,0,1000,1000
2018,Solvay America,Belgium,Solvay SA,8000,11200,19200
2018,Sony Music Entertainment (Sony Corp),Japan,Sony Corp,1000,0,1000
2018,Sony Pictures Entertainment (Sony Corp),Japan,Sony Corp,85000,79000,164000
2018,Sprint Communications (SoftBank Corp),Japan,Softbank Corp,73500,110500,184000
2018,SSAB Americas,Sweden,SSAB AB,4500,9100,13600
2018,Standard Insurance Co,Japan,Meiji Yasuda Life Insurance,1000,7500,10000
2018,Steris Corp,Ireland,Steris PLC,16500,34500,51000
2018,SUEZ Water,France,SUEZ Environnement,10000,1000,11000
2018,Sun Life Financial (Sun Life Financial),Canada,Sun Life Financial,8900,12000,23600
2018,Sunovion Pharmaceuticals (Sumitomo Chemical),Japan,Sumitomo Chemical,26000,24500,50500
2018,Sunpower Corp,France,Total SA,2000,5000,7000
2018,Swedish Match North America (Swedish Match AB),Sweden,Swedish Match AB,2500,11000,13500
2018,Swiss Re America,Switzerland,Swiss Reinsurance,17000,27000,44000
2018,Syngenta Corp,China,ChemChina,47500,77700,125200
2018,T-Mobile USA,Germany,Deutsche Telekom AG,314000,374500,694500
2018,Takeda Pharmaceuticals USA (Takeda Pharmaceutical Co),Japan,Takeda Pharmaceutical Co,77500,66000,143500
2018,Tate & Lyle Americas (Tate & Lyle),UK,Tate & Lyle,7000,19900,26900
2018,TD Bank USA,Canada,Toronto-Dominion Bank,91500,101000,197500
2018,TE Connectivity,Switzerland,TE Connectivity,34000,60000,94000
2018,TECO Energy,Canada,Emera Inc,11500,26000,37500
2018,Terumo BCT,Japan,Terumo Corp,0,0,0
2018,Teva Pharmaceuticals USA,Israel,Teva Pharmaceutical Industries,17000,28500,45500
2018,Toyota Motor North America,Japan,Toyota Motor Corp,378000,496999,874999
2018,TransAmerica,Netherlands,Aegon NV,226500,230000,458500
2018,Transcanada USA Services (Transcanada Corp),Canada,TransCanada Corp,51500,94500,149500
2018,Travelport Inc,UK,Travelport Ltd,0,1000,1000
2018,UBS Americas,Switzerland,UBS AG,645750,734000,1389750
2018,UCB Inc (UCB SA),Belgium,UCB SA,6000,35000,41000
2018,Ultra Electronics USA,UK,Ultra Electronics,15000,44000,59000
2018,Universal Music Group (Vivendi),France,Vivendi,64494,50000,114494
2018,Valent USA (Sumitomo Chemical),Japan,Sumitomo Chemical,5500,10500,16000
2018,VNA Holding (AB Volvo),Sweden,AB Volvo,8000,8000,16000
2018,VT Halter Marine,Singapore,ST Engineering,0,12500,12500
2018,Washington Gas Light Co (AltaGas Ltd),Canada,AltaGas Ltd,13000,8000,21000
2018,Westfield Corp (Unibail-Rodamco-Westfield),Australia,Westfield Group of Australia,1500,2500,4000
2018,Westinghouse Electric (Brookfield Asset Management),Canada,Brookfield Asset Management,25000,43500,68500
2018,Wexler & Walker Public Policy Assoc (WPP plc),UK,WPP plc,15500,27500,43000
2018,WSP USA,Canada,WSP Global,86650,65074,151724
2018,XL America,France,AXA,0,0,0
2018,ZF TRW Automotive (ZF Friedrichshafen AG),Germany,ZF Friedrichshafen AG,14000,16000,30000
2018,Zurich Insurance (Zurich Insurance Group),Switzerland,Zurich Insurance Group,92500,80500,173000
2020,7-Eleven,Japan,Seven & I Holdings,1000,19000,20000
